run_id,run_name,status,start_time,end_time,lr,epochs,scheduler,label_smoothing,strong_aug,seed,optimizer,model,n_folds,fold4_auc,fold2_f1,fold4_val_loss,fold2_val_loss,std_acc,mean_acc,fold5_train_acc,fold3_val_loss,fold4_best_acc,fold1_train_acc,fold2_val_acc,fold3_f1,fold1_auc,fold5_val_loss,fold4_train_acc,fold3_auc,fold4_val_acc,fold3_train_loss,fold2_best_acc,fold4_f1,fold5_f1,fold5_best_acc,fold5_val_acc,fold1_val_acc,fold1_train_loss,fold2_auc,fold5_auc,fold3_best_acc,fold2_train_acc,fold1_f1,fold3_train_acc,mean_f1,fold1_val_loss,fold1_best_acc,fold2_train_loss,fold3_val_acc,fold4_train_loss,fold5_train_loss,fold10_val_loss,fold6_val_acc,fold10_f1,fold8_train_acc,fold6_train_loss,fold9_f1,fold10_train_acc,fold10_train_loss,fold8_best_acc,fold7_auc,fold7_train_loss,fold10_val_acc,fold7_val_acc,fold7_val_loss,fold6_best_acc,fold7_best_acc,fold9_auc,fold7_f1,fold8_val_loss,fold10_auc,fold9_val_loss,fold6_auc,fold9_best_acc,fold6_f1,fold9_train_acc,fold6_val_loss,fold9_val_acc,fold8_val_acc,fold8_train_loss,fold9_train_loss,fold10_best_acc,fold7_train_acc,fold8_auc,fold6_train_acc,fold8_f1
35293fde013941fa9442203ae2d6c55a,Config5_ResNet18_onecycle,FINISHED,2026-07-06 07:17:45.137000+00:00,2026-07-06 08:28:07.060000+00:00,0.001,5,onecycle,0.05,False,42,adamw,ResNetCustom,5,0.6882090419501132,0.07420615363202551,2.302684643609183,2.2393286091940743,0.05041592314063534,0.21164285714285716,0.09482142857142857,1.939398010117667,0.2125,0.2649107142857143,0.16107142857142856,0.1377875681752138,0.7958453798185942,2.302602333341326,0.09741071428571428,0.7573973214285713,0.1,1.9689236296926227,0.16107142857142856,0.14729865861526228,0.06736715902249416,0.16357142857142856,0.1,0.29964285714285716,1.916357717854636,0.6162605583900227,0.6113506944444443,0.22142857142857142,0.12080357142857143,0.24081870099290587,0.21401785714285715,0.1334956480875803,1.8514306953975133,0.29964285714285716,2.2773189960207256,0.22142857142857142,2.302875268118722,2.30277448449816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8f85fcd876e4feaa9c1abe99b526e57,Config4_MobileNet_finetune,FINISHED,2026-07-06 06:00:29.520000+00:00,2026-07-06 07:17:45.054000+00:00,0.0003,5,cosine,0.1,True,42,adamw,TransferMobileNet,5,0.9943507653061225,0.909764911995435,0.7341128376552036,0.7339090316636222,0.005770261551034497,0.9130714285714285,0.8773214285714286,0.747015049798148,0.9103571428571429,0.8769642857142858,0.91,0.9051043372926666,0.9958419784580499,0.7202793775285994,0.88,0.9920130385487529,0.9103571428571429,0.803182544027056,0.91,0.9101242354833111,0.9175060406519512,0.9175,0.9175,0.9217857142857143,0.8147625352655138,0.9930028344671202,0.9939852607709752,0.9057142857142857,0.88125,0.9216855904311961,0.8836607142857142,0.912837023170912,0.7031689487184797,0.9217857142857143,0.8060322211469922,0.9057142857142857,0.8081748793806348,0.8162252395493643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf55095f416841489ee46281c72dd32a,Config3_DeepCNN_sgd,FINISHED,2026-07-05 22:46:47.993000+00:00,2026-07-06 06:00:29.457000+00:00,0.01,5,step,0.0,False,42,sgd,DeepCNN,5,0.8723553004535148,0.4443798233344857,1.4862991271700179,1.4881329716954912,0.012031845499442254,0.4763571428571428,0.41901785714285716,1.4771260595321656,0.48678571428571427,0.44901785714285714,0.4642857142857143,0.44834506701802396,0.8790226757369615,1.4883193724496024,0.42348214285714286,0.8736024659863946,0.48678571428571427,1.5792355176380704,0.4642857142857143,0.4734514502022257,0.4572237982761023,0.47464285714285714,0.47464285714285714,0.4932142857142857,1.54265170948846,0.8731482426303856,0.8708656462585035,0.46285714285714286,0.420625,0.48124860935561725,0.4336607142857143,0.46092974963729105,1.4421127108165197,0.4932142857142857,1.6117565488815309,0.46285714285714286,1.5951424653189523,1.6097457201140268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce44e9b8d4484b1580f38dfcb29c0fad,Config2_MediumCNN_strongaug,FINISHED,2026-07-05 20:40:28.993000+00:00,2026-07-05 22:46:47.958000+00:00,0.0005,5,cosine,0.1,True,42,adamw,MediumCNN,5,0.8152881235827664,0.23493463351110627,1.9038971764700754,2.0125808225359236,0.027149059441745456,0.3165714285714286,0.26089285714285715,2.0020442158835277,0.355,0.2754464285714286,0.2867857142857143,0.2504930850097713,0.8053788265306123,1.9717861665998186,0.28794642857142855,0.7768993764172335,0.355,2.11299355506897,0.2867857142857143,0.3288343411331415,0.2596347997115069,0.30714285714285716,0.30714285714285716,0.3417857142857143,2.064525079386575,0.7679431689342404,0.7893550170068027,0.29214285714285715,0.23785714285714285,0.3173906940326417,0.24151785714285715,0.27825751067963356,1.9342349297659738,0.3417857142857143,2.1283488988876345,0.29214285714285715,2.042108705043793,2.093311972958701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd56c6cf7e784790a1012419ee6a5090,Config1_SimpleCNN_baseline,FINISHED,2026-07-05 19:49:42.235000+00:00,2026-07-05 20:40:28.973000+00:00,0.001,5,cosine,0.0,False,42,adam,SimpleCNN,5,0.9069477040816327,0.5389510928449005,1.2665448536191668,1.3120175780568804,0.011739954455288358,0.5429285714285715,0.4926785714285714,1.3269076006753104,0.5567857142857143,0.4828571428571429,0.5407142857142857,0.5204853990651305,0.9021088435374149,1.2491806602478028,0.49875,0.8985776643990929,0.5567857142857143,1.451209863935198,0.5407142857142857,0.5567331393459141,0.5461606438391566,0.5478571428571428,0.5478571428571428,0.5475,1.4586184256417412,0.9002850056689342,0.9111532029478457,0.5217857142857143,0.4832142857142857,0.5460120078923867,0.4866964285714286,0.5416684565974977,1.303937157222203,0.5475,1.4401469693865094,0.5217857142857143,1.4081300187110901,1.4430911377498081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4d77bd2a1e74735b292e1044e4302ac,Config5_ResNet18_onecycle,FINISHED,2026-07-04 09:28:55.868000+00:00,2026-07-04 10:53:14.213000+00:00,0.001,5,onecycle,0.05,False,42,adamw,ResNetCustom,5,0.6882090419501132,0.07420615363202551,2.302684643609183,2.2393286091940743,0.05041592314063534,0.21164285714285716,0.09482142857142857,1.939398010117667,0.2125,0.2649107142857143,0.16107142857142856,0.1377875681752138,0.7958453798185942,2.302602333341326,0.09741071428571428,0.7573973214285713,0.1,1.9689236296926227,0.16107142857142856,0.14729865861526228,0.06736715902249416,0.16357142857142856,0.1,0.29964285714285716,1.916357717854636,0.6162605583900227,0.6113506944444443,0.22142857142857142,0.12080357142857143,0.24081870099290587,0.21401785714285715,0.1334956480875803,1.8514306953975133,0.29964285714285716,2.2773189960207256,0.22142857142857142,2.302875268118722,2.30277448449816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad2b12c9d4ee466aa6ddb6e398361aac,Config4_MobileNet_finetune,FINISHED,2026-07-04 08:10:37.138000+00:00,2026-07-04 09:28:55.761000+00:00,0.0003,5,cosine,0.1,True,42,adamw,TransferMobileNet,5,0.9943507653061225,0.909764911995435,0.7341128376552036,0.7339090316636222,0.005770261551034497,0.9130714285714285,0.8773214285714286,0.747015049798148,0.9103571428571429,0.8769642857142858,0.91,0.9051043372926666,0.9958419784580499,0.7202793775285994,0.88,0.9920130385487529,0.9103571428571429,0.803182544027056,0.91,0.9101242354833111,0.9175060406519512,0.9175,0.9175,0.9217857142857143,0.8147625352655138,0.9930028344671202,0.9939852607709752,0.9057142857142857,0.88125,0.9216855904311961,0.8836607142857142,0.912837023170912,0.7031689487184797,0.9217857142857143,0.8060322211469922,0.9057142857142857,0.8081748793806348,0.8162252395493643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237e8ae1b91849699a8f0327a3ce56bf,Config3_DeepCNN_sgd,FINISHED,2026-07-04 00:56:15.816000+00:00,2026-07-04 08:10:37.075000+00:00,0.01,5,step,0.0,False,42,sgd,DeepCNN,5,0.8723553004535148,0.4443798233344857,1.4862991271700179,1.4881329716954912,0.012031845499442254,0.4763571428571428,0.41901785714285716,1.4771260595321656,0.48678571428571427,0.44901785714285714,0.4642857142857143,0.44834506701802396,0.8790226757369615,1.4883193724496024,0.42348214285714286,0.8736024659863946,0.48678571428571427,1.5792355176380704,0.4642857142857143,0.4734514502022257,0.4572237982761023,0.47464285714285714,0.47464285714285714,0.4932142857142857,1.54265170948846,0.8731482426303856,0.8708656462585035,0.46285714285714286,0.420625,0.48124860935561725,0.4336607142857143,0.46092974963729105,1.4421127108165197,0.4932142857142857,1.6117565488815309,0.46285714285714286,1.5951424653189523,1.6097457201140268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47abdbe3514f401e8ebbf2e7f5ce79c7,Config2_MediumCNN_strongaug,FINISHED,2026-07-03 22:49:23.591000+00:00,2026-07-04 00:56:15.781000+00:00,0.0005,5,cosine,0.1,True,42,adamw,MediumCNN,5,0.8152881235827664,0.23493463351110627,1.9038971764700754,2.0125808225359236,0.027149059441745456,0.3165714285714286,0.26089285714285715,2.0020442158835277,0.355,0.2754464285714286,0.2867857142857143,0.2504930850097713,0.8053788265306123,1.9717861665998186,0.28794642857142855,0.7768993764172335,0.355,2.11299355506897,0.2867857142857143,0.3288343411331415,0.2596347997115069,0.30714285714285716,0.30714285714285716,0.3417857142857143,2.064525079386575,0.7679431689342404,0.7893550170068027,0.29214285714285715,0.23785714285714285,0.3173906940326417,0.24151785714285715,0.27825751067963356,1.9342349297659738,0.3417857142857143,2.1283488988876345,0.29214285714285715,2.042108705043793,2.093311972958701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07b877e5cc234386aab13f119c41dfa2,Config1_SimpleCNN_baseline,FINISHED,2026-07-03 21:58:29.626000+00:00,2026-07-03 22:49:23.574000+00:00,0.001,5,cosine,0.0,False,42,adam,SimpleCNN,5,0.9069477040816327,0.5389510928449005,1.2665448536191668,1.3120175780568804,0.011739954455288358,0.5429285714285715,0.4926785714285714,1.3269076006753104,0.5567857142857143,0.4828571428571429,0.5407142857142857,0.5204853990651305,0.9021088435374149,1.2491806602478028,0.49875,0.8985776643990929,0.5567857142857143,1.451209863935198,0.5407142857142857,0.5567331393459141,0.5461606438391566,0.5478571428571428,0.5478571428571428,0.5475,1.4586184256417412,0.9002850056689342,0.9111532029478457,0.5217857142857143,0.4832142857142857,0.5460120078923867,0.4866964285714286,0.5416684565974977,1.303937157222203,0.5475,1.4401469693865094,0.5217857142857143,1.4081300187110901,1.4430911377498081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
